in:Depth,in:Height,in:Orientation,in:WWR,in:SHD,out:Cooling[kWh],out:Heating[kWh],out:Lighting[kWh],out:EffDepth[m],out:DA,out:UDI,out:CDA,out:SDA,img,threeD
6,3.6,45,0.6,6,1245.862372,3142.313358,22.509347,5.75,97.916667,45.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,45,0.6,6,1490.654838,3301.028018,14.65777,5.75,100,38.541667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json
8,3,45,0.6,6,1289.557723,3749.159532,154.97275,5.75,54.166667,65.277778,72.222222,70.14,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,45,0.6,6,1435.971656,3992.430206,100.936676,6.75,61.111111,61.111111,90.277778,81.25,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,45,0.6,6,1670.53183,4190.275714,61.845027,7.75,68.055556,54.166667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2.json
10,3,90,0.6,6,1564.053994,4729.840016,492.087609,4.75,37.777778,44.444444,50,48.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,90,0.6,6,1716.070947,5130.519926,378.768287,5.25,43.333333,53.333333,56.111111,54.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,90,0.6,6,1931.769524,5487.020225,263.461562,5.75,48.888889,70.555556,65,60,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2.json
6,3,90,0.6,6,1129.742738,3216.447592,55.597226,5.75,66.666667,62.037037,100,98.15,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,90,0.6,6,1283.237513,3482.907273,34.379424,5.75,80.555556,56.481481,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,90,0.6,6,1499.022889,3713.058577,15.245999,5.75,100,49.074074,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json
8,3,90,0.6,6,1328.2585,4015.779136,195.794987,4.75,47.916667,71.527778,64.583333,61.11,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,90,0.6,6,1486.03991,4321.244457,152.64541,5.25,55.555556,67.361111,75,68.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,90,0.6,6,1696.776185,4604.051513,102.850552,7.75,61.111111,63.194444,99.305556,84.72,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2.json
10,3,0,0.8,6,1592.677144,4265.814984,351.701231,6.25,53.888889,70,68.888889,65,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,0,0.8,6,1762.529286,4508.140712,177.342501,7.75,64.444444,63.333333,89.444444,80,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,0,0.8,6,2000.180367,4719.287668,105.710708,9.75,74.444444,57.222222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2.json
6,3,0,0.8,6,1133.318353,2781.189044,20.338655,5.75,100,48.148148,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,0,0.8,6,1372.91075,2936.505924,12.490274,5.75,100,36.111111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,0,0.8,6,1630.775726,3109.357491,13.017762,5.75,100,24.074074,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2.json
8,3,0,0.8,6,1318.963464,3516.017434,116.870008,7.75,68.75,62.5,100,98.61,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,0,0.8,6,1554.385084,3720.424479,42.407897,7.75,95.138889,54.166667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,0,0.8,6,1808.722559,3908.223001,27.024431,7.75,100,47.222222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2.json
10,3,135,0.8,6,1651.19491,5109.660121,514.082216,4.75,40.555556,61.666667,55,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,135,0.8,6,1818.340381,5620.957901,326.962555,5.75,50,82.222222,65,60.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,135,0.8,6,1999.760273,6089.119346,177.262564,6.75,55,77.777778,76.666667,69.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2.json
6,3,135,0.8,6,1178.687667,3604.736172,42.493146,5.75,76.041667,75,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,135,0.8,6,1365.420201,3925.639687,22.154492,5.75,100,68.75,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,135,0.8,6,1561.082346,4238.209401,16.320156,5.75,100,62.5,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2.json
8,3,135,0.8,6,1397.078923,4415.911714,163.135492,5.25,52.083333,82.638889,69.444444,65.28,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,135,0.8,6,1576.989253,4800.151484,95.680978,7.75,62.5,77.777778,99.305556,86.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,135,0.8,6,1776.004991,5175.903545,71.116026,7.75,75,72.222222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json
10,3,180,0.8,6,1542.549858,5201.160027,592.400891,4.75,40,66.666667,53.333333,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,180,0.8,6,1656.005287,5723.573513,406.405457,5.75,47.222222,87.777778,65,60,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,180,0.8,6,1790.40775,6201.960763,284.502468,9.75,53.888889,85,73.888889,67.78,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2.json
6,3,180,0.8,6,1046.170512,3703.942589,43.391475,5.75,74.074074,87.037037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,180,0.8,6,1198.893541,4045.292468,22.605255,5.75,100,79.62963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,180,0.8,6,1358.11439,4377.576949,17.819501,5.75,100,72.222222,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2.json
8,3,180,0.8,6,1267.66905,4476.417851,248.863467,4.75,50,92.361111,68.75,62.5,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,180,0.8,6,1407.746792,4930.172623,116.222104,6.25,61.805556,84.722222,98.611111,79.86,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,180,0.8,6,1560.475549,5329.677879,73.277128,7.75,69.444444,80.555556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json
10,3,225,0.8,6,1712.08782,5139.769908,568.413466,4.75,40,63.888889,55,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,225,0.8,6,1833.806912,5680.660831,357.951135,5.75,48.888889,82.222222,65,60,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,225,0.8,6,2005.972565,6153.049883,226.553375,6.75,55,79.444444,75,68.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2.json
6,3,225,0.8,6,1187.542005,3659.682719,45.152964,5.75,76.851852,79.62963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,225,0.8,6,1387.201526,3998.42959,20.588012,5.75,100,71.296296,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,225,0.8,6,1593.711606,4315.972601,15.389859,5.75,100,62.962963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2.json
8,3,225,0.8,6,1407.191834,4453.597894,214.238947,5.25,51.388889,84.722222,68.75,63.19,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,225,0.8,6,1585.302486,4869.619633,115.915201,7.75,62.5,78.472222,98.611111,84.72,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,225,0.8,6,1791.990913,5262.089569,70.804862,7.75,73.611111,72.916667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json
10,3,270,0.8,6,1800.8895,4856.077997,470.833576,5.25,43.888889,61.666667,59.444444,55,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,270,0.8,6,2057.041685,5265.865118,329.39755,6.75,52.777778,70,69.444444,65.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,270,0.8,6,2334.556957,5692.593845,191.920348,7.75,59.444444,63.888889,90.555556,78.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2.json
6,3,270,0.8,6,1386.005083,3381.069744,40.293682,5.75,90.740741,57.407407,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,270,0.8,6,1663.535941,3645.740594,20.517681,5.75,100,48.148148,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,270,0.8,6,1953.491177,3905.295942,12.985793,5.75,100,39.814815,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2.json
8,3,270,0.8,6,1578.447796,4147.864568,182.461797,5.75,56.25,68.75,80.555556,70.83,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,270,0.8,6,1844.552721,4507.769517,82.074987,7.75,68.75,62.5,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,270,0.8,6,2134.815981,4813.679797,55.59616,7.75,84.027778,55.555556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_270.0_RMDEPTH_8.0_RMH_4.2.json
